""	"ID"	"Symbol"	"COL"	"ROW"	"NAME"
"56363"	"TC17001360.hg.1"	"CCL1"	"NA"	"NA"	"NM_002981"
"56364"	"TC17001361.hg.1"	"C17orf102"	"NA"	"NA"	"NM_207454"
"56365"	"TC17001362.hg.1"	"CCT6B"	"NA"	"NA"	"NM_001193529"
"56366"	"TC17001364.hg.1"	"NA"	"NA"	"NA"	"---"
"56367"	"TC17001365.hg.1"	"NA"	"NA"	"NA"	"---"
"56368"	"TC17001366.hg.1"	"NLE1"	"NA"	"NA"	"NM_001014445"
"56369"	"TC17001367.hg.1"	"SLC35G3"	"NA"	"NA"	"NM_152462"
"56370"	"TC17001368.hg.1"	"NA"	"NA"	"NA"	"---"
"56371"	"TC17001369.hg.1"	"SLFN11"	"NA"	"NA"	"NM_001104587"
"56372"	"TC17001370.hg.1"	"SLFN12"	"NA"	"NA"	"NM_018042"
"56373"	"TC17001371.hg.1"	"SLFN13"	"NA"	"NA"	"NM_144682"
"56374"	"TC17001372.hg.1"	"SLFN12L"	"NA"	"NA"	"NM_001195790"
"56375"	"TC17001373.hg.1"	"SLFN14"	"NA"	"NA"	"ENST00000415846"
"56376"	"TC17001374.hg.1"	"PEX12"	"NA"	"NA"	"NM_000286"
"56377"	"TC17001375.hg.1"	"GAS2L2"	"NA"	"NA"	"NM_139285"
"56378"	"TC17001376.hg.1"	"MMP28"	"NA"	"NA"	"NM_001032278"
"56379"	"TC17001377.hg.1"	"C17orf66"	"NA"	"NA"	"NM_152781"
"56380"	"TC17001378.hg.1"	"CCL5"	"NA"	"NA"	"NM_002985"
"56381"	"TC17001379.hg.1"	"NA"	"NA"	"NA"	"---"
"56382"	"TC17001380.hg.1"	"RDM1"	"NA"	"NA"	"NM_001034836"
"56383"	"TC17001381.hg.1"	"LYZL6"	"NA"	"NA"	"NM_001199951"
"56384"	"TC17001382.hg.1"	"CCL16"	"NA"	"NA"	"NM_004590"
"56385"	"TC17001383.hg.1"	"CCL14"	"NA"	"NA"	"NM_032962"
"56386"	"TC17001384.hg.1"	"CCL23"	"NA"	"NA"	"NM_005064"
"56387"	"TC17001385.hg.1"	"CCL3"	"NA"	"NA"	"NM_002983"
"56388"	"TC17001386.hg.1"	"TBC1D3B"	"NA"	"NA"	"NM_001001417"
"56389"	"TC17001387.hg.1"	"NA"	"NA"	"NA"	"---"
"56390"	"TC17001388.hg.1"	"CCL3L3"	"NA"	"NA"	"NM_001001437"
"56391"	"TC17001389.hg.1"	"NA"	"NA"	"NA"	"---"
"56392"	"TC17001390.hg.1"	"NA"	"NA"	"NA"	"---"
"56393"	"TC17001391.hg.1"	"TBC1D3C"	"NA"	"NA"	"NM_001001418"
"56394"	"TC17001392.hg.1"	"NA"	"NA"	"NA"	"---"
"56395"	"TC17001393.hg.1"	"NA"	"NA"	"NA"	"---"
"56396"	"TC17001394.hg.1"	"NA"	"NA"	"NA"	"---"
"56397"	"TC17001395.hg.1"	"CCL3L3"	"NA"	"NA"	"NM_001001437"
"56398"	"TC17001396.hg.1"	"NA"	"NA"	"NA"	"---"
"56399"	"TC17001397.hg.1"	"NA"	"NA"	"NA"	"---"
"56400"	"TC17001398.hg.1"	"NA"	"NA"	"NA"	"---"
"56401"	"TC17001399.hg.1"	"NA"	"NA"	"NA"	"---"
"56402"	"TC17001400.hg.1"	"NA"	"NA"	"NA"	"---"
"56403"	"TC17001401.hg.1"	"RNA5SP439"	"NA"	"NA"	"ENST00000517103"
"56404"	"TC17001402.hg.1"	"MYO19"	"NA"	"NA"	"NM_001033580"
"56405"	"TC17001403.hg.1"	"NA"	"NA"	"NA"	"---"
"56406"	"TC17001404.hg.1"	"NA"	"NA"	"NA"	"---"
"56407"	"TC17001405.hg.1"	"NA"	"NA"	"NA"	"---"
"56408"	"TC17001406.hg.1"	"ACACA"	"NA"	"NA"	"NM_198834"
"56409"	"TC17001407.hg.1"	"HMGB1P24"	"NA"	"NA"	"ENST00000531465"
"56410"	"TC17001408.hg.1"	"SYNRG"	"NA"	"NA"	"NM_001163544"
"56411"	"TC17001409.hg.1"	"DDX52"	"NA"	"NA"	"NM_007010"
"56412"	"TC17001410.hg.1"	"HNF1B"	"NA"	"NA"	"NM_000458"
"56413"	"TC17001411.hg.1"	"OTTHUMG00000132706"	"NA"	"NA"	"OTTHUMT00000256004"
"56414"	"TC17001412.hg.1"	"LOC284100"	"NA"	"NA"	"NR_024178"
"56415"	"TC17001413.hg.1"	"NA"	"NA"	"NA"	"---"
"56416"	"TC17001414.hg.1"	"NA"	"NA"	"NA"	"---"
"56417"	"TC17001415.hg.1"	"NA"	"NA"	"NA"	"---"
"56418"	"TC17001416.hg.1"	"NA"	"NA"	"NA"	"---"
"56419"	"TC17001417.hg.1"	"NA"	"NA"	"NA"	"---"
"56420"	"TC17001418.hg.1"	"NA"	"NA"	"NA"	"---"
"56421"	"TC17001419.hg.1"	"NA"	"NA"	"NA"	"---"
"56422"	"TC17001420.hg.1"	"NA"	"NA"	"NA"	"---"
"56423"	"TC17001422.hg.1"	"NA"	"NA"	"NA"	"---"
"56424"	"TC17001423.hg.1"	"NA"	"NA"	"NA"	"---"
"56425"	"TC17001424.hg.1"	"GPR179"	"NA"	"NA"	"NM_001004334"
"56426"	"TC17001425.hg.1"	"OTTHUMG00000132691"	"NA"	"NA"	"OTTHUMT00000255988"
"56427"	"TC17001426.hg.1"	"SRCIN1"	"NA"	"NA"	"NM_025248"
"56428"	"TC17001427.hg.1"	"C17orf96"	"NA"	"NA"	"NM_001130677"
"56429"	"TC17001428.hg.1"	"MIR4734"	"NA"	"NA"	"NR_039887"
"56430"	"TC17001429.hg.1"	"RNA5SP440"	"NA"	"NA"	"ENST00000363245"
"56431"	"TC17001430.hg.1"	"PCGF2"	"NA"	"NA"	"NM_007144"
"56432"	"TC17001431.hg.1"	"NA"	"NA"	"NA"	"---"
"56433"	"TC17001432.hg.1"	"NA"	"NA"	"NA"	"---"
"56434"	"TC17001433.hg.1"	"PIP4K2B"	"NA"	"NA"	"NM_003559"
"56435"	"TC17001434.hg.1"	"CWC25"	"NA"	"NA"	"NM_017748"
"56436"	"TC17001435.hg.1"	"NA"	"NA"	"NA"	"---"
"56437"	"TC17001436.hg.1"	"C17orf98"	"NA"	"NA"	"NM_001080465"
"56438"	"TC17001437.hg.1"	"RPL23"	"NA"	"NA"	"NM_000978"
"56439"	"TC17001438.hg.1"	"SNORA21"	"NA"	"NA"	"NR_002576"
"56440"	"TC17001439.hg.1"	"NA"	"NA"	"NA"	"---"
"56441"	"TC17001440.hg.1"	"NA"	"NA"	"NA"	"---"
"56442"	"TC17001441.hg.1"	"FBXO47"	"NA"	"NA"	"NM_001008777"
"56443"	"TC17001442.hg.1"	"PLXDC1"	"NA"	"NA"	"NM_020405"
"56444"	"TC17001443.hg.1"	"NA"	"NA"	"NA"	"---"
"56445"	"TC17001444.hg.1"	"NA"	"NA"	"NA"	"---"
"56446"	"TC17001445.hg.1"	"ARL5C"	"NA"	"NA"	"NM_001143968"
"56447"	"TC17001446.hg.1"	"CACNB1"	"NA"	"NA"	"NM_000723"
"56448"	"TC17001447.hg.1"	"STAC2"	"NA"	"NA"	"NM_198993"
"56449"	"TC17001448.hg.1"	"FBXL20"	"NA"	"NA"	"NM_001184906"
"56450"	"TC17001449.hg.1"	"MED1"	"NA"	"NA"	"NM_004774"
"56451"	"TC17001450.hg.1"	"NA"	"NA"	"NA"	"---"
"56452"	"TC17001451.hg.1"	"NA"	"NA"	"NA"	"---"
"56453"	"TC17001452.hg.1"	"NEUROD2"	"NA"	"NA"	"NM_006160"
"56454"	"TC17001453.hg.1"	"PGAP3"	"NA"	"NA"	"NM_033419"
"56455"	"TC17001454.hg.1"	"MIEN1"	"NA"	"NA"	"NM_032339"
"56456"	"TC17001455.hg.1"	"IKZF3"	"NA"	"NA"	"NM_012481"
"56457"	"TC17001457.hg.1"	"MED24"	"NA"	"NA"	"NM_001079518"
"56458"	"TC17001458.hg.1"	"SNORD124"	"NA"	"NA"	"ENST00000459577"
"56459"	"TC17001459.hg.1"	"NR1D1"	"NA"	"NA"	"NM_021724"
"56460"	"TC17001460.hg.1"	"NA"	"NA"	"NA"	"---"
"56461"	"TC17001461.hg.1"	"GJD3"	"NA"	"NA"	"NM_152219"
"56462"	"TC17001462.hg.1"	"TOP2A"	"NA"	"NA"	"NM_001067"
"56463"	"TC17001463.hg.1"	"NA"	"NA"	"NA"	"---"
"56464"	"TC17001465.hg.1"	"TNS4"	"NA"	"NA"	"NM_032865"
"56465"	"TC17001466.hg.1"	"CCR7"	"NA"	"NA"	"NM_001838"
"56466"	"TC17001468.hg.1"	"KRT24"	"NA"	"NA"	"NM_019016"
"56467"	"TC17001469.hg.1"	"KRT223P"	"NA"	"NA"	"ENST00000422957"
"56468"	"TC17001470.hg.1"	"KRT26"	"NA"	"NA"	"NM_181539"
"56469"	"TC17001471.hg.1"	"KRT28"	"NA"	"NA"	"NM_181535"
"56470"	"TC17001472.hg.1"	"KRT10"	"NA"	"NA"	"NM_000421"
"56471"	"TC17001473.hg.1"	"KRT20"	"NA"	"NA"	"NM_019010"
"56472"	"TC17001474.hg.1"	"KRT23"	"NA"	"NA"	"NM_015515"
"56473"	"TC17001475.hg.1"	"KRT40"	"NA"	"NA"	"NM_182497"
"56474"	"TC17001476.hg.1"	"KRTAP3-3"	"NA"	"NA"	"NM_033185"
"56475"	"TC17001477.hg.1"	"KRTAP3-2"	"NA"	"NA"	"NM_031959"
"56476"	"TC17001478.hg.1"	"KRTAP3-1"	"NA"	"NA"	"NM_031958"
"56477"	"TC17001479.hg.1"	"KRTAP1-5"	"NA"	"NA"	"NM_031957"
"56478"	"TC17001480.hg.1"	"KRTAP1-4"	"NA"	"NA"	"ENST00000377747"
"56479"	"TC17001482.hg.1"	"KRTAP1-1"	"NA"	"NA"	"NM_030967"
"56480"	"TC17001483.hg.1"	"KRTAP2-1"	"NA"	"NA"	"NM_001123387"
"56481"	"TC17001484.hg.1"	"KRTAP2-2"	"NA"	"NA"	"NM_033032"
"56482"	"TC17001485.hg.1"	"KRTAP2-3"	"NA"	"NA"	"NM_001165252"
"56483"	"TC17001486.hg.1"	"KRTAP2-4"	"NA"	"NA"	"NM_033184"
"56484"	"TC17001487.hg.1"	"KRTAP4-8"	"NA"	"NA"	"NM_031960"
"56485"	"TC17001488.hg.1"	"KRTAP4-16P"	"NA"	"NA"	"ENST00000440582"
"56486"	"TC17001489.hg.1"	"KRTAP4-11"	"NA"	"NA"	"NM_033059"
"56487"	"TC17001490.hg.1"	"KRTAP4-12"	"NA"	"NA"	"NM_031854"
"56488"	"TC17001491.hg.1"	"KRTAP4-6"	"NA"	"NA"	"NM_030976"
"56489"	"TC17001492.hg.1"	"KRTAP4-5"	"NA"	"NA"	"NM_033188"
"56490"	"TC17001493.hg.1"	"KRTAP4-4"	"NA"	"NA"	"NM_032524"
"56491"	"TC17001494.hg.1"	"KRTAP4-3"	"NA"	"NA"	"NM_033187"
"56492"	"TC17001496.hg.1"	"KRTAP29-1"	"NA"	"NA"	"ENST00000391353"
"56493"	"TC17001497.hg.1"	"KRTAP16-1"	"NA"	"NA"	"NM_001146182"
"56494"	"TC17001498.hg.1"	"KRTAP17-1"	"NA"	"NA"	"NM_031964"
"56495"	"TC17001499.hg.1"	"KRT33A"	"NA"	"NA"	"NM_004138"
"56496"	"TC17001500.hg.1"	"KRT33B"	"NA"	"NA"	"NM_002279"
"56497"	"TC17001501.hg.1"	"KRT34"	"NA"	"NA"	"NM_021013"
"56498"	"TC17001502.hg.1"	"KRT31"	"NA"	"NA"	"NM_002277"
"56499"	"TC17001503.hg.1"	"KRT37"	"NA"	"NA"	"NM_003770"
"56500"	"TC17001504.hg.1"	"KRT38"	"NA"	"NA"	"NM_006771"
"56501"	"TC17001505.hg.1"	"KRT32"	"NA"	"NA"	"NM_002278"
"56502"	"TC17001506.hg.1"	"KRT35"	"NA"	"NA"	"NM_002280"
"56503"	"TC17001507.hg.1"	"KRT36"	"NA"	"NA"	"NM_003771"
"56504"	"TC17001508.hg.1"	"KRT13"	"NA"	"NA"	"NM_002274"
"56505"	"TC17001509.hg.1"	"KRT15"	"NA"	"NA"	"NM_002275"
"56506"	"TC17001511.hg.1"	"LOC147093"	"NA"	"NA"	"NR_038442"
"56507"	"TC17001512.hg.1"	"KRT9"	"NA"	"NA"	"NM_000226"
"56508"	"TC17001513.hg.1"	"KRT14"	"NA"	"NA"	"NM_000526"
"56509"	"TC17001514.hg.1"	"KRT16"	"NA"	"NA"	"NM_005557"
"56510"	"TC17001515.hg.1"	"KRT42P"	"NA"	"NA"	"NR_033415"
"56511"	"TC17001516.hg.1"	"HAP1"	"NA"	"NA"	"NM_001079870"
"56512"	"TC17001517.hg.1"	"LEPREL4"	"NA"	"NA"	"NM_006455"
"56513"	"TC17001518.hg.1"	"NT5C3B"	"NA"	"NA"	"NM_052935"
"56514"	"TC17001519.hg.1"	"KLHL11"	"NA"	"NA"	"NM_018143"
"56515"	"TC17001520.hg.1"	"ACLY"	"NA"	"NA"	"NM_001096"
"56516"	"TC17001521.hg.1"	"DNAJC7"	"NA"	"NA"	"NM_001144766"
"56517"	"TC17001522.hg.1"	"ZNF385C"	"NA"	"NA"	"NM_001242704"
"56518"	"TC17001523.hg.1"	"DHX58"	"NA"	"NA"	"NM_024119"
"56519"	"TC17001524.hg.1"	"KAT2A"	"NA"	"NA"	"NM_021078"
"56520"	"TC17001525.hg.1"	"RAB5C"	"NA"	"NA"	"NM_001252039"
"56521"	"TC17001526.hg.1"	"KCNH4"	"NA"	"NA"	"NM_012285"
"56522"	"TC17001527.hg.1"	"HCRT"	"NA"	"NA"	"NM_001524"
"56523"	"TC17001528.hg.1"	"GHDC"	"NA"	"NA"	"NM_001142622"
"56524"	"TC17001529.hg.1"	"STAT5B"	"NA"	"NA"	"NM_012448"
"56525"	"TC17001530.hg.1"	"OTTHUMG00000132657"	"NA"	"NA"	"OTTHUMT00000255908"
"56526"	"TC17001531.hg.1"	"STAT3"	"NA"	"NA"	"NM_003150"
"56527"	"TC17001532.hg.1"	"PTRF"	"NA"	"NA"	"NM_012232"
"56528"	"TC17001533.hg.1"	"NA"	"NA"	"NA"	"---"
"56529"	"TC17001534.hg.1"	"NA"	"NA"	"NA"	"---"
"56530"	"TC17001535.hg.1"	"NA"	"NA"	"NA"	"---"
"56531"	"TC17001536.hg.1"	"PSMC3IP"	"NA"	"NA"	"NM_001256014"
"56532"	"TC17001537.hg.1"	"FAM134C"	"NA"	"NA"	"NM_178126"
"56533"	"TC17001538.hg.1"	"PLEKHH3"	"NA"	"NA"	"NM_024927"
"56534"	"TC17001539.hg.1"	"CCR10"	"NA"	"NA"	"NM_016602"
"56535"	"TC17001540.hg.1"	"EZH1"	"NA"	"NA"	"NM_001991"
"56536"	"TC17001541.hg.1"	"NA"	"NA"	"NA"	"---"
"56537"	"TC17001542.hg.1"	"HMGN2P15"	"NA"	"NA"	"ENST00000397765"
"56538"	"TC17001543.hg.1"	"RAMP2-AS1"	"NA"	"NA"	"NR_024461"
"56539"	"TC17001544.hg.1"	"COA3"	"NA"	"NA"	"NM_001040431"
"56540"	"TC17001545.hg.1"	"BECN1"	"NA"	"NA"	"NM_003766"
"56541"	"TC17001546.hg.1"	"LINC00671"	"NA"	"NA"	"NR_027254"
"56542"	"TC17001547.hg.1"	"NA"	"NA"	"NA"	"---"
"56543"	"TC17001548.hg.1"	"RNY4P2"	"NA"	"NA"	"ENST00000363640"
"56544"	"TC17001549.hg.1"	"NA"	"NA"	"NA"	"---"
"56545"	"TC17001550.hg.1"	"PTGES3L-AARSD1"	"NA"	"NA"	"ENST00000360221"
"56546"	"TC17001551.hg.1"	"NA"	"NA"	"NA"	"---"
"56547"	"TC17001552.hg.1"	"VAT1"	"NA"	"NA"	"NM_006373"
"56548"	"TC17001553.hg.1"	"BRCA1"	"NA"	"NA"	"NM_007294"
"56549"	"TC17001554.hg.1"	"NA"	"NA"	"NA"	"---"
"56550"	"TC17001555.hg.1"	"LINC00854"	"NA"	"NA"	"ENST00000427995"
"56551"	"TC17001556.hg.1"	"LINC00910"	"NA"	"NA"	"NR_027412"
"56552"	"TC17001557.hg.1"	"RNU2-4P"	"NA"	"NA"	"ENST00000411012"
"56553"	"TC17001558.hg.1"	"NA"	"NA"	"NA"	"---"
"56554"	"TC17001559.hg.1"	"NA"	"NA"	"NA"	"---"
"56555"	"TC17001560.hg.1"	"ETV4"	"NA"	"NA"	"NM_001079675"
"56556"	"TC17001561.hg.1"	"MEOX1"	"NA"	"NA"	"NM_001040002"
"56557"	"TC17001562.hg.1"	"SOST"	"NA"	"NA"	"NM_025237"
"56558"	"TC17001563.hg.1"	"DUSP3"	"NA"	"NA"	"NM_004090"
"56559"	"TC17001564.hg.1"	"MPP3"	"NA"	"NA"	"NM_001932"
"56560"	"TC17001565.hg.1"	"MPP2"	"NA"	"NA"	"NM_005374"
"56561"	"TC17001566.hg.1"	"NA"	"NA"	"NA"	"---"
"56562"	"TC17001567.hg.1"	"PPY"	"NA"	"NA"	"NM_002722"
"56563"	"TC17001568.hg.1"	"PYY"	"NA"	"NA"	"NM_004160"
"56564"	"TC17001569.hg.1"	"TMEM101"	"NA"	"NA"	"NM_032376"
"56565"	"TC17001570.hg.1"	"NA"	"NA"	"NA"	"---"
"56566"	"TC17001571.hg.1"	"LSM12"	"NA"	"NA"	"NM_152344"
"56567"	"TC17001572.hg.1"	"HDAC5"	"NA"	"NA"	"NM_001015053"
"56568"	"TC17001573.hg.1"	"NA"	"NA"	"NA"	"---"
"56569"	"TC17001574.hg.1"	"C17orf65"	"NA"	"NA"	"NM_178542"
"56570"	"TC17001575.hg.1"	"ATXN7L3"	"NA"	"NA"	"NM_001098833"
"56571"	"TC17001576.hg.1"	"UBTF"	"NA"	"NA"	"NR_045058"
"56572"	"TC17001577.hg.1"	"SLC4A1"	"NA"	"NA"	"NM_000342"
"56573"	"TC17001578.hg.1"	"OTTHUMG00000132629"	"NA"	"NA"	"OTTHUMT00000255876"
"56574"	"TC17001579.hg.1"	"SLC25A39"	"NA"	"NA"	"NM_001143780"
"56575"	"TC17001580.hg.1"	"FAM171A2"	"NA"	"NA"	"NM_198475"
"56576"	"TC17001581.hg.1"	"ITGA2B"	"NA"	"NA"	"NM_000419"
"56577"	"TC17001582.hg.1"	"GPATCH8"	"NA"	"NA"	"NM_001002909"
"56578"	"TC17001583.hg.1"	"NA"	"NA"	"NA"	"---"
"56579"	"TC17001584.hg.1"	"CCDC43"	"NA"	"NA"	"NM_144609"
"56580"	"TC17001585.hg.1"	"GJC1"	"NA"	"NA"	"NM_005497"
"56581"	"TC17001586.hg.1"	"EFTUD2"	"NA"	"NA"	"NM_001142605"
"56582"	"TC17001587.hg.1"	"OTTHUMG00000154265"	"NA"	"NA"	"OTTHUMT00000334583"
"56583"	"TC17001588.hg.1"	"GFAP"	"NA"	"NA"	"NM_001131019"
"56584"	"TC17001589.hg.1"	"KIF18B"	"NA"	"NA"	"NM_001080443"
"56585"	"TC17001590.hg.1"	"C1QL1"	"NA"	"NA"	"NM_006688"
"56586"	"TC17001591.hg.1"	"DCAKD"	"NA"	"NA"	"NM_001128631"
"56587"	"TC17001592.hg.1"	"PLCD3"	"NA"	"NA"	"NM_133373"
"56588"	"TC17001593.hg.1"	"OTTHUMG00000132571"	"NA"	"NA"	"OTTHUMT00000255775"
"56589"	"TC17001594.hg.1"	"NA"	"NA"	"NA"	"---"
"56590"	"TC17001595.hg.1"	"NA"	"NA"	"NA"	"---"
"56591"	"TC17001596.hg.1"	"NA"	"NA"	"NA"	"---"
"56592"	"TC17001597.hg.1"	"SPATA32"	"NA"	"NA"	"NM_152343"
"56593"	"TC17001598.hg.1"	"MAP3K14"	"NA"	"NA"	"NM_003954"
"56594"	"TC17001599.hg.1"	"RNA5SP443"	"NA"	"NA"	"ENST00000363083"
"56595"	"TC17001600.hg.1"	"ARHGAP27"	"NA"	"NA"	"NM_174919"
"56596"	"TC17001601.hg.1"	"PLEKHM1"	"NA"	"NA"	"NM_014798"
"56597"	"TC17001602.hg.1"	"NA"	"NA"	"NA"	"---"
"56598"	"TC17001603.hg.1"	"LRRC37A4P"	"NA"	"NA"	"NR_002940"
"56599"	"TC17001604.hg.1"	"NA"	"NA"	"NA"	"---"
"56600"	"TC17001605.hg.1"	"NA"	"NA"	"NA"	"---"
"56601"	"TC17001606.hg.1"	"NA"	"NA"	"NA"	"---"
"56602"	"TC17001607.hg.1"	"NA"	"NA"	"NA"	"---"
"56603"	"TC17001608.hg.1"	"LOC644172"	"NA"	"NA"	"NR_026901"
"56604"	"TC17001609.hg.1"	"MAPT-AS1"	"NA"	"NA"	"NR_024559"
"56605"	"TC17001610.hg.1"	"KANSL1"	"NA"	"NA"	"NM_001193465"
"56606"	"TC17001611.hg.1"	"NA"	"NA"	"NA"	"---"
"56607"	"TC17001612.hg.1"	"ARL17B"	"NA"	"NA"	"NM_001039083"
"56608"	"TC17001613.hg.1"	"ARL17A"	"NA"	"NA"	"NM_001113738"
"56609"	"TC17001614.hg.1"	"FAM215A"	"NA"	"NA"	"ENST00000458392"
"56610"	"TC17001615.hg.1"	"WNT3"	"NA"	"NA"	"NM_030753"
"56611"	"TC17001616.hg.1"	"RPRML"	"NA"	"NA"	"NM_203400"
"56612"	"TC17001617.hg.1"	"NA"	"NA"	"NA"	"---"
"56613"	"TC17001618.hg.1"	"NA"	"NA"	"NA"	"---"
"56614"	"TC17001619.hg.1"	"NA"	"NA"	"NA"	"---"
"56615"	"TC17001620.hg.1"	"NA"	"NA"	"NA"	"---"
"56616"	"TC17001621.hg.1"	"CDC27"	"NA"	"NA"	"NM_001114091"
"56617"	"TC17001622.hg.1"	"NA"	"NA"	"NA"	"---"
"56618"	"TC17001623.hg.1"	"NA"	"NA"	"NA"	"---"
"56619"	"TC17001624.hg.1"	"OTTHUMG00000164768"	"NA"	"NA"	"OTTHUMT00000380157"
"56620"	"TC17001625.hg.1"	"MRPL45P2"	"NA"	"NA"	"NR_033934"
"56621"	"TC17001626.hg.1"	"OSBPL7"	"NA"	"NA"	"NM_145798"
"56622"	"TC17001627.hg.1"	"MRPL10"	"NA"	"NA"	"NM_145255"
"56623"	"TC17001628.hg.1"	"SCRN2"	"NA"	"NA"	"NM_001145023"
"56624"	"TC17001629.hg.1"	"SP6"	"NA"	"NA"	"NM_199262"
"56625"	"TC17001630.hg.1"	"NA"	"NA"	"NA"	"---"
"56626"	"TC17001631.hg.1"	"LOC100506325"	"NA"	"NA"	"ENST00000411573"
"56627"	"TC17001632.hg.1"	"PRR15L"	"NA"	"NA"	"NM_024320"
"56628"	"TC17001633.hg.1"	"COPZ2"	"NA"	"NA"	"NM_016429"
"56629"	"TC17001634.hg.1"	"MIR152"	"NA"	"NA"	"NR_029687"
"56630"	"TC17001635.hg.1"	"CBX1"	"NA"	"NA"	"NM_001127228"
"56631"	"TC17001636.hg.1"	"NA"	"NA"	"NA"	"---"
"56632"	"TC17001637.hg.1"	"SKAP1"	"NA"	"NA"	"NM_003726"
"56633"	"TC17001638.hg.1"	"MIR1203"	"NA"	"NA"	"NR_031607"
"56634"	"TC17001639.hg.1"	"NA"	"NA"	"NA"	"---"
"56635"	"TC17001640.hg.1"	"NA"	"NA"	"NA"	"---"
"56636"	"TC17001641.hg.1"	"HOXB1"	"NA"	"NA"	"NM_002144"
"56637"	"TC17001642.hg.1"	"HOXB2"	"NA"	"NA"	"NM_002145"
"56638"	"TC17001644.hg.1"	"HOXB5"	"NA"	"NA"	"NM_002147"
"56639"	"TC17001646.hg.1"	"HOXB8"	"NA"	"NA"	"NM_024016"
"56640"	"TC17001647.hg.1"	"HOXB9"	"NA"	"NA"	"NM_024017"
"56641"	"TC17001648.hg.1"	"MIR196A1"	"NA"	"NA"	"NR_029582"
"56642"	"TC17001649.hg.1"	"PRAC"	"NA"	"NA"	"NM_032391"
"56643"	"TC17001650.hg.1"	"MIR3185"	"NA"	"NA"	"NR_036150"
"56644"	"TC17001651.hg.1"	"HOXB13"	"NA"	"NA"	"NM_006361"
"56645"	"TC17001652.hg.1"	"TTLL6"	"NA"	"NA"	"NM_173623"
"56646"	"TC17001653.hg.1"	"NA"	"NA"	"NA"	"---"
"56647"	"TC17001654.hg.1"	"SNF8"	"NA"	"NA"	"NM_007241"
"56648"	"TC17001655.hg.1"	"NA"	"NA"	"NA"	"---"
"56649"	"TC17001656.hg.1"	"NA"	"NA"	"NA"	"---"
"56650"	"TC17001657.hg.1"	"GIP"	"NA"	"NA"	"NM_004123"
"56651"	"TC17001658.hg.1"	"OTTHUMG00000161174"	"NA"	"NA"	"OTTHUMT00000364053"
"56652"	"TC17001659.hg.1"	"OTTHUMG00000161175"	"NA"	"NA"	"OTTHUMT00000364055"
"56653"	"TC17001660.hg.1"	"GNGT2"	"NA"	"NA"	"NM_001198754"
"56654"	"TC17001661.hg.1"	"PHOSPHO1"	"NA"	"NA"	"NM_001143804"
"56655"	"TC17001662.hg.1"	"ZNF652"	"NA"	"NA"	"NM_001145365"
"56656"	"TC17001663.hg.1"	"NA"	"NA"	"NA"	"---"
"56657"	"TC17001664.hg.1"	"PHB"	"NA"	"NA"	"NM_002634"
"56658"	"TC17001665.hg.1"	"NA"	"NA"	"NA"	"---"
"56659"	"TC17001666.hg.1"	"OTTHUMG00000161494"	"NA"	"NA"	"OTTHUMT00000365149"
"56660"	"TC17001667.hg.1"	"LOC100288866"	"NA"	"NA"	"ENST00000514506"
"56661"	"TC17001668.hg.1"	"OTTHUMG00000161497"	"NA"	"NA"	"OTTHUMT00000365156"
"56662"	"TC17001669.hg.1"	"NA"	"NA"	"NA"	"---"
"56663"	"TC17001670.hg.1"	"SPOP"	"NA"	"NA"	"NM_001007226"
"56664"	"TC17001671.hg.1"	"SLC35B1"	"NA"	"NA"	"NM_005827"
"56665"	"TC17001672.hg.1"	"FAM117A"	"NA"	"NA"	"NM_030802"
"56666"	"TC17001673.hg.1"	"TAC4"	"NA"	"NA"	"NM_001077504"
"56667"	"TC17001674.hg.1"	"NA"	"NA"	"NA"	"---"
"56668"	"TC17001675.hg.1"	"DLX3"	"NA"	"NA"	"NM_005220"
"56669"	"TC17001676.hg.1"	"LOC284080"	"NA"	"NA"	"NR_038230"
"56670"	"TC17001677.hg.1"	"OTTHUMG00000161991"	"NA"	"NA"	"OTTHUMT00000366660"
"56671"	"TC17001678.hg.1"	"SAMD14"	"NA"	"NA"	"NM_174920"
"56672"	"TC17001679.hg.1"	"PPP1R9B"	"NA"	"NA"	"NM_032595"
"56673"	"TC17001680.hg.1"	"OTTHUMG00000163971"	"NA"	"NA"	"OTTHUMT00000376608"
"56674"	"TC17001681.hg.1"	"HILS1"	"NA"	"NA"	"NR_024192"
"56675"	"TC17001682.hg.1"	"COL1A1"	"NA"	"NA"	"NM_000088"
"56676"	"TC17001683.hg.1"	"NA"	"NA"	"NA"	"---"
"56677"	"TC17001684.hg.1"	"OTTHUMG00000162058"	"NA"	"NA"	"OTTHUMT00000367051"
"56678"	"TC17001685.hg.1"	"MRPL27"	"NA"	"NA"	"NM_016504"
"56679"	"TC17001686.hg.1"	"LRRC59"	"NA"	"NA"	"ENST00000503118"
"56680"	"TC17001687.hg.1"	"LRRC59"	"NA"	"NA"	"NM_018509"
"56681"	"TC17001688.hg.1"	"NA"	"NA"	"NA"	"---"
"56682"	"TC17001689.hg.1"	"CHAD"	"NA"	"NA"	"NM_001267"
"56683"	"TC17001690.hg.1"	"NA"	"NA"	"NA"	"---"
"56684"	"TC17001691.hg.1"	"OTTHUMG00000162156"	"NA"	"NA"	"OTTHUMT00000367595"
